HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
George Washington University,"Virginia, University of",1,8,"Miller, Peter C ","Thabet, Karim ",2/8/2020,149306,CSA Men,5,"7-11,11-7,11-6,11-4","Virginia, University of",George Washington University,25362,25367,2/8/2020,5,149306
George Washington University,"Virginia, University of",1,8,"Hansford, Toby S.","Varela, David ",2/8/2020,149306,CSA Men,6,"9-11,11-8,11-9,11-3","Virginia, University of",George Washington University,25362,25367,2/8/2020,6,149306
George Washington University,"Virginia, University of",1,8,"Durfee, Teddy ","Stauffer, Lucas ",2/8/2020,149306,CSA Men,7,"11-9,11-8,11-5","Virginia, University of",George Washington University,25362,25367,2/8/2020,7,149306
George Washington University,"Virginia, University of",1,8,"Braff, William ","Laguna, Juan S.",2/8/2020,149306,CSA Men,8,"13-15,11-8,5-11,12-10,11-8","Virginia, University of",George Washington University,25362,25367,2/8/2020,8,149306
George Washington University,"Virginia, University of",1,8,"Braff, Andrew C.","Saeed, Abbas A",2/8/2020,149306,CSA Men,9,"11-8,7-11,11-8,11-8","Virginia, University of",George Washington University,25362,25367,2/8/2020,9,149306
George Washington University,"Virginia, University of",1,8,unknown1,unknown2,2/8/2020,149306,CSA Men,10,"11-0,11-0,11-0",George Washington University,"Virginia, University of",25362,25367,2/8/2020,10,149306
Stanford University,"California-Berkeley, University of",0,9,"Kitahata, Garrett ","Macfarlane, Ian ",2/8/2020,150315,CSA Men,1,"11-7,11-8,11-8","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,1,150315
Stanford University,"California-Berkeley, University of",0,9,"bhatia, swayam ","Friedlander, Henry N.",2/8/2020,150315,CSA Men,2,"11-7,9-11,11-7,11-8","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,2,150315
Stanford University,"California-Berkeley, University of",0,9,"Miller, Dillon ","Nithiyanandam, Krtin Kanna ",2/8/2020,150315,CSA Men,3,"11-8,11-5,11-7","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,3,150315
Stanford University,"California-Berkeley, University of",0,9,"Sarwari, Mohsin E.","Wu, Daniel ",2/8/2020,150315,CSA Men,4,"11-8,11-9,11-7","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,4,150315
Stanford University,"California-Berkeley, University of",0,9,"Lichtmacher, Paul ","Hunt, Jarret ",2/8/2020,150315,CSA Men,5,"11-7,11-6,8-11,12-14,15-13","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,5,150315
Stanford University,"California-Berkeley, University of",0,9,"Sarwari, Khalil R.","Adusei-Poku, Chris ",2/8/2020,150315,CSA Men,6,"11-7,11-8,11-7","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,6,150315
Stanford University,"California-Berkeley, University of",0,9,"Jung, David H.","Jones, Erik ",2/8/2020,150315,CSA Men,7,"11-6,11-9,11-6","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,7,150315
Stanford University,"California-Berkeley, University of",0,9,"Agarwal, Yash Swarup ","Kelly, James Daniel ",2/8/2020,150315,CSA Men,8,"11-6,11-8,11-4","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,8,150315
Stanford University,"California-Berkeley, University of",0,9,"Sharma, Siddhant ",unknown2,2/8/2020,150315,CSA Men,9,"11-7,11-7,7-11,11-6","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,9,150315
Stanford University,"California-Berkeley, University of",0,9,unknown1,unknown2,2/8/2020,150315,CSA Men,10,"11-0,11-0,11-0","California-Berkeley, University of",Stanford University,25349,25348,2/8/2020,10,150315
Kenyon College,Ohio St University,1,8,"Schmidt, Joe D.","Keyes, Norman ",2/8/2020,150327,CSA Men,1,"11-1,11-5,11-8",Ohio St University,Kenyon College,25355,25398,2/8/2020,1,150327
Kenyon College,Ohio St University,1,8,"Kovalovich, Corey ","Downey, Nick ",2/8/2020,150327,CSA Men,2,"11-2,11-3,11-4",Ohio St University,Kenyon College,25355,25398,2/8/2020,2,150327
Kenyon College,Ohio St University,1,8,"Wilson, Reid ","Peterson, Katrina ",2/8/2020,150327,CSA Men,3,"11-6,11-2,11-4",Ohio St University,Kenyon College,25355,25398,2/8/2020,3,150327
Kenyon College,Ohio St University,1,8,"Fabec, Noah ","MacPhee, Owen ",2/8/2020,150327,CSA Men,4,"11-5,11-4,11-3",Ohio St University,Kenyon College,25355,25398,2/8/2020,4,150327
Kenyon College,Ohio St University,1,8,"Sreeram, Rahul ","Delucchi, Marc ",2/8/2020,150327,CSA Men,5,"11-7,11-1,9-11,11-5",Ohio St University,Kenyon College,25355,25398,2/8/2020,5,150327
Kenyon College,Ohio St University,1,8,"Powers, Jessica P.","Georgakopoulos, Dimitri ",2/8/2020,150327,CSA Men,6,"11-6,11-1,11-0",Ohio St University,Kenyon College,25355,25398,2/8/2020,6,150327
Kenyon College,Ohio St University,1,8,"Spanbauer, Calvin ","Curren, Quinn ",2/8/2020,150327,CSA Men,7,"12-10,11-5,11-4",Ohio St University,Kenyon College,25355,25398,2/8/2020,7,150327
Kenyon College,Ohio St University,1,8,"Hutton, Addison ","Adam, Quinn ",2/8/2020,150327,CSA Men,8,"11-0,11-5,11-0",Ohio St University,Kenyon College,25355,25398,2/8/2020,8,150327
Kenyon College,Ohio St University,1,8,"Margolis, Adam ",unknown2,2/8/2020,150327,CSA Men,9,"11-0,11-0,11-0",Kenyon College,Ohio St University,25355,25398,2/8/2020,9,150327
Kenyon College,Ohio St University,1,8,unknown1,unknown2,2/8/2020,150327,CSA Men,10,"11-0,11-0,11-0",Kenyon College,Ohio St University,25355,25398,2/8/2020,10,150327
Kenyon College,"Pittsburgh, University of",2,7,"Countess, Clay ","Keyes, Norman ",2/8/2020,150328,CSA Men,1,"11-5,11-3,11-4","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,1,150328
Kenyon College,"Pittsburgh, University of",2,7,"Nelson, Sam ","Downey, Nick ",2/8/2020,150328,CSA Men,2,"10-12,11-5,11-7,11-8","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,2,150328
Kenyon College,"Pittsburgh, University of",2,7,"Haggerty, Lucas ","Peterson, Katrina ",2/8/2020,150328,CSA Men,3,"11-2,11-6,11-6","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,3,150328
Kenyon College,"Pittsburgh, University of",2,7,"Filosa, Jackson ","MacPhee, Owen ",2/8/2020,150328,CSA Men,4,"11-3,11-3,11-5","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,4,150328
Kenyon College,"Pittsburgh, University of",2,7,"Delucchi, Marc ","Sham, Nicole ",2/8/2020,150328,CSA Men,5,"12-10,6-11,11-5,6-11,11-8",Kenyon College,"Pittsburgh, University of",25355,25543,2/8/2020,5,150328
Kenyon College,"Pittsburgh, University of",2,7,"Stang, Brendan ","Georgakopoulos, Dimitri ",2/8/2020,150328,CSA Men,6,"12-10,11-5,12-10","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,6,150328
Kenyon College,"Pittsburgh, University of",2,7,"Curren, Quinn ","Klatchko, William ",2/8/2020,150328,CSA Men,7,"11-4,3-11,11-4,5-11,11-8",Kenyon College,"Pittsburgh, University of",25355,25543,2/8/2020,7,150328
Kenyon College,"Pittsburgh, University of",2,7,"Vostal, Nik ","Adam, Quinn ",2/8/2020,150328,CSA Men,8,"11-3,11-4,11-3","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,8,150328
Kenyon College,"Pittsburgh, University of",2,7,unknown1,"Margolis, Adam ",2/8/2020,150328,CSA Men,9,"11-3,11-2,11-7","Pittsburgh, University of",Kenyon College,25355,25543,2/8/2020,9,150328
Kenyon College,"Pittsburgh, University of",2,7,unknown1,unknown2,2/8/2020,150328,CSA Men,10,"11-0,11-0,11-0",Kenyon College,"Pittsburgh, University of",25355,25543,2/8/2020,10,150328
Kenyon College,Xavier University,5,4,"Keyes, Norman ","Greenwell, Slater P.",2/8/2020,150329,CSA Men,1,"12-10,13-11,11-7",Kenyon College,Xavier University,25355,27843,2/8/2020,1,150329
Kenyon College,Xavier University,5,4,"Downey, Nick ","Green, Evan ",2/8/2020,150329,CSA Men,2,"11-5,11-3,11-2",Kenyon College,Xavier University,25355,27843,2/8/2020,2,150329
Kenyon College,Xavier University,5,4,"Heekin, Owen ","Peterson, Katrina ",2/8/2020,150329,CSA Men,3,"11-7,11-6,12-10",Xavier University,Kenyon College,25355,27843,2/8/2020,3,150329
Kenyon College,Xavier University,5,4,"MacPhee, Owen ","Kempton, Maxx ",2/8/2020,150329,CSA Men,4,"11-5,10-12,11-8,11-8",Kenyon College,Xavier University,25355,27843,2/8/2020,4,150329
Kenyon College,Xavier University,5,4,"Constantine, David ","Yoda, Tomohisa ",2/8/2020,150329,CSA Men,5,"11-6,11-7,11-8",Xavier University,Kenyon College,25355,27843,2/8/2020,5,150329
Kenyon College,Xavier University,5,4,"Morris, Hank ","Georgakopoulos, Dimitri ",2/8/2020,150329,CSA Men,6,"11-8,10-12,11-2,11-8",Xavier University,Kenyon College,25355,27843,2/8/2020,6,150329
Kenyon College,Xavier University,5,4,"Curren, Quinn ","Cashman, Matt ",2/8/2020,150329,CSA Men,7,"11-7,11-9,9-11,11-4",Kenyon College,Xavier University,25355,27843,2/8/2020,7,150329
Kenyon College,Xavier University,5,4,"Adam, Quinn ",unknown2,2/8/2020,150329,CSA Men,8,"11-7,7-11,11-9,11-9",Kenyon College,Xavier University,25355,27843,2/8/2020,8,150329
Kenyon College,Xavier University,5,4,"Astrue, Pat ","Margolis, Adam ",2/8/2020,150329,CSA Men,9,"11-2,11-6,11-9",Xavier University,Kenyon College,25355,27843,2/8/2020,9,150329
Kenyon College,Xavier University,5,4,unknown1,unknown2,2/8/2020,150329,CSA Men,10,"11-0,11-0,11-0",Kenyon College,Xavier University,25355,27843,2/8/2020,10,150329
Ohio St University,"Pittsburgh, University of",8,1,"Schmidt, Joe D.","Countess, Clay ",2/8/2020,150554,CSA Men,1,"7-11,11-7,11-7,11-7",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,1,150554
Ohio St University,"Pittsburgh, University of",8,1,"Kovalovich, Corey ","Nelson, Sam ",2/8/2020,150554,CSA Men,2,"11-7,11-2,11-3",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,2,150554
Ohio St University,"Pittsburgh, University of",8,1,"Wilson, Reid ","Haggerty, Lucas ",2/8/2020,150554,CSA Men,3,"11-4,11-9,10-12,13-11",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,3,150554
Ohio St University,"Pittsburgh, University of",8,1,"Fabec, Noah ","Filosa, Jackson ",2/8/2020,150554,CSA Men,4,"11-6,12-10,11-2",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,4,150554
Ohio St University,"Pittsburgh, University of",8,1,"Powers, Jessica P.","Sham, Nicole ",2/8/2020,150554,CSA Men,5,"11-2,11-2,11-5",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,5,150554
Ohio St University,"Pittsburgh, University of",8,1,"Sreeram, Rahul ","Stang, Brendan ",2/8/2020,150554,CSA Men,6,"11-4,11-3,11-4",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,6,150554
Ohio St University,"Pittsburgh, University of",8,1,"Spanbauer, Calvin ","Klatchko, William ",2/8/2020,150554,CSA Men,7,"11-6,11-6,11-5",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,7,150554
Ohio St University,"Pittsburgh, University of",8,1,"Hutton, Addison ","Vostal, Nik ",2/8/2020,150554,CSA Men,8,"11-9,11-7,11-5",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,8,150554
Ohio St University,"Pittsburgh, University of",8,1,"Vostal, Nik ",unknown2,2/8/2020,150554,CSA Men,9,"0-11,0-11,0-11","Pittsburgh, University of",Ohio St University,25398,25543,2/8/2020,9,150554
Ohio St University,"Pittsburgh, University of",8,1,unknown1,unknown2,2/8/2020,150554,CSA Men,10,"11-0,11-0,11-0",Ohio St University,"Pittsburgh, University of",25398,25543,2/8/2020,10,150554
"Chicago, University of",Northwestern University,8,1,"Patel, Ishaan S.","Ambani, Vedant ",2/8/2020,150693,CSA Men,1,"7-11,11-9,5-11,11-8,11-9","Chicago, University of",Northwestern University,25388,25366,2/8/2020,1,150693
"Chicago, University of",Northwestern University,8,1,"Flanigan, Aidan J.","Johnson, Lance A.",2/8/2020,150693,CSA Men,2,"3-11,11-9,11-3,11-6",Northwestern University,"Chicago, University of",25388,25366,2/8/2020,2,150693
"Chicago, University of",Northwestern University,8,1,"Hoang, Timothy ","Jones, Isaiah ",2/8/2020,150693,CSA Men,3,"11-2,12-10,11-3","Chicago, University of",Northwestern University,25388,25366,2/8/2020,3,150693
"Chicago, University of",Northwestern University,8,1,"Ruan, Emily ","Carvalho Filho, Deokcelmo ",2/8/2020,150693,CSA Men,4,"11-2,13-11,11-2","Chicago, University of",Northwestern University,25388,25366,2/8/2020,4,150693
"Chicago, University of",Northwestern University,8,1,"Hoang, Ryan ",unknown2,2/8/2020,150693,CSA Men,5,"15-13,11-2,7-11,11-3","Chicago, University of",Northwestern University,25388,25366,2/8/2020,5,150693
"Chicago, University of",Northwestern University,8,1,"Choi, Seha ","Gupta, Gaurav ",2/8/2020,150693,CSA Men,6,"11-4,11-1,11-13,11-3","Chicago, University of",Northwestern University,25388,25366,2/8/2020,6,150693
"Chicago, University of",Northwestern University,8,1,"Pathak, Vedant ","Bhuva, Aum ",2/8/2020,150693,CSA Men,7,"12-10,11-8,11-5","Chicago, University of",Northwestern University,25388,25366,2/8/2020,7,150693
"Chicago, University of",Northwestern University,8,1,"Mennitt, Reiji J.","Malcolm, Sean ",2/8/2020,150693,CSA Men,8,"11-4,11-1,11-6","Chicago, University of",Northwestern University,25388,25366,2/8/2020,8,150693
"Chicago, University of",Northwestern University,8,1,"Palumbo, Chloe ",unknown2,2/8/2020,150693,CSA Men,9,"11-2,11-2,11-1","Chicago, University of",Northwestern University,25388,25366,2/8/2020,9,150693
"Chicago, University of",Northwestern University,8,1,unknown1,unknown2,2/8/2020,150693,CSA Men,10,"11-0,11-0,11-0","Chicago, University of",Northwestern University,25388,25366,2/8/2020,10,150693
"Pittsburgh, University of",Xavier University,7,2,"Countess, Clay ","Greenwell, Slater P.",2/8/2020,150702,CSA Men,1,"11-1,11-1,11-4","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,1,150702
"Pittsburgh, University of",Xavier University,7,2,"Nelson, Sam ","Green, Evan ",2/8/2020,150702,CSA Men,2,"11-3,11-2,11-0","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,2,150702
"Pittsburgh, University of",Xavier University,7,2,"Haggerty, Lucas ","Heekin, Owen ",2/8/2020,150702,CSA Men,3,"11-4,11-3,11-1","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,3,150702
"Pittsburgh, University of",Xavier University,7,2,"Filosa, Jackson ","Kempton, Maxx ",2/8/2020,150702,CSA Men,4,"11-4,11-3,11-4","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,4,150702
"Pittsburgh, University of",Xavier University,7,2,"Constantine, David ","Sham, Nicole ",2/8/2020,150702,CSA Men,5,"11-7,11-2,11-7",Xavier University,"Pittsburgh, University of",25543,27843,2/8/2020,5,150702
"Pittsburgh, University of",Xavier University,7,2,"Morris, Hank ","Stang, Brendan ",2/8/2020,150702,CSA Men,6,"11-5,11-7,4-11,11-8",Xavier University,"Pittsburgh, University of",25543,27843,2/8/2020,6,150702
"Pittsburgh, University of",Xavier University,7,2,"Klatchko, William ","Cashman, Matt ",2/8/2020,150702,CSA Men,7,"11-9,11-4,8-11,11-9","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,7,150702
"Pittsburgh, University of",Xavier University,7,2,"Vostal, Nik ",unknown2,2/8/2020,150702,CSA Men,8,"11-1,11-0,11-6","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,8,150702
"Pittsburgh, University of",Xavier University,7,2,"Williams, Adam ","Astrue, Pat ",2/8/2020,150702,CSA Men,9,"11-6,9-11,11-3,11-7","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,9,150702
"Pittsburgh, University of",Xavier University,7,2,"Perkins, David ",unknown2,2/8/2020,150702,CSA Men,10,"11-0,11-0,11-0","Pittsburgh, University of",Xavier University,25543,27843,2/8/2020,10,150702
Brown University,Dartmouth College,3,6,"Harding, Toby ","Moyer, Maximo L",2/9/2020,134926,CSA Men,1,"11-7,4-11,12-10,11-9",Dartmouth College,Brown University,25338,25330,2/9/2020,1,134926
Brown University,Dartmouth College,3,6,"De Otaduy, Brandon ","Sterman, Grant H",2/9/2020,134926,CSA Men,2,"11-7,8-11,6-11,11-3,11-8",Dartmouth College,Brown University,25338,25330,2/9/2020,2,134926
Brown University,Dartmouth College,3,6,"Anderson, Reg ","Wei, Andrew ",2/9/2020,134926,CSA Men,3,"11-7,12-10,11-4",Dartmouth College,Brown University,25338,25330,2/9/2020,3,134926
Brown University,Dartmouth College,3,6,"Bell, James ","McCarthy, Declan C.",2/9/2020,134926,CSA Men,4,"7-11,11-8,11-13,11-2,11-3",Dartmouth College,Brown University,25338,25330,2/9/2020,4,134926
Brown University,Dartmouth College,3,6,"Supattapone, Sam ","Amin, Ahmed (chotoo) ",2/9/2020,134926,CSA Men,5,"11-13,11-9,11-8,5-11,11-9",Dartmouth College,Brown University,25338,25330,2/9/2020,5,134926
Brown University,Dartmouth College,3,6,"Boyer, Harrison ","Martino, Tucker V.",2/9/2020,134926,CSA Men,6,"11-6,11-7,11-13,11-9",Brown University,Dartmouth College,25338,25330,2/9/2020,6,134926
Brown University,Dartmouth College,3,6,"Bell, Jack ","Pitaro, Nicholas L",2/9/2020,134926,CSA Men,7,"8-11,9-11,13-11,11-8,11-7",Dartmouth College,Brown University,25338,25330,2/9/2020,7,134926
Brown University,Dartmouth College,3,6,"Gilbert-Bono, Blake A","Finkelstein, Max A.",2/9/2020,134926,CSA Men,8,"11-13,11-8,11-6,7-11,11-5",Brown University,Dartmouth College,25338,25330,2/9/2020,8,134926
Brown University,Dartmouth College,3,6,"Pemmireddy, Raghav C","White, Lucan ",2/9/2020,134926,CSA Men,9,"11-3,11-6,2-11,9-11,11-9",Brown University,Dartmouth College,25338,25330,2/9/2020,9,134926
Brown University,Dartmouth College,3,6,"Rubin, David C.","Glaser, William R",2/9/2020,134926,CSA Men,10,"11-7,11-6,11-4",Dartmouth College,Brown University,25338,25330,2/9/2020,10,134926
Cornell University,"Pennsylvania, University of",0,9,"Douglas, Andrew P.","Chotrani, Veer ",2/9/2020,135044,CSA Men,1,"11-8,11-8,11-8","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,1,135044
Cornell University,"Pennsylvania, University of",0,9,"Abou El Einen, Aly ","Culhane, Charles ",2/9/2020,135044,CSA Men,2,"11-6,9-11,11-6,11-8","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,2,135044
Cornell University,"Pennsylvania, University of",0,9,"Huang, Dillon C","Iyer, Nikhil A.",2/9/2020,135044,CSA Men,3,"11-7,11-8,11-3","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,3,135044
Cornell University,"Pennsylvania, University of",0,9,"Bhargava, Yash ","Park, Luke ",2/9/2020,135044,CSA Men,4,"11-2,11-6,11-3","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,4,135044
Cornell University,"Pennsylvania, University of",0,9,"Yacobucci, David M","Goth Errington, Nicholas ",2/9/2020,135044,CSA Men,5,"11-3,11-7,10-12,11-6","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,5,135044
Cornell University,"Pennsylvania, University of",0,9,"Choudhary, Saksham ","Presman, Illia ",2/9/2020,135044,CSA Men,6,"11-1,11-2,11-6","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,6,135044
Cornell University,"Pennsylvania, University of",0,9,"Hagen, Wil ","Khan, Humza A",2/9/2020,135044,CSA Men,7,"11-6,11-8,11-5","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,7,135044
Cornell University,"Pennsylvania, University of",0,9,"Murray, Ryan A","Scherl, Jared ",2/9/2020,135044,CSA Men,8,"11-8,11-3,9-11,11-3","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,8,135044
Cornell University,"Pennsylvania, University of",0,9,"Shahani, Tushar K","Mocorrea, Thomas F.",2/9/2020,135044,CSA Men,9,"11-5,11-5,11-7","Pennsylvania, University of",Cornell University,25328,25327,2/9/2020,9,135044
Cornell University,"Pennsylvania, University of",0,9,unknown1,unknown2,2/9/2020,135044,CSA Men,10,"11-0,11-0,11-0",Cornell University,"Pennsylvania, University of",25328,25327,2/9/2020,10,135044
Columbia University,Princeton University,7,2,"Ibrahim, Youssef ","Wyatt, James ",2/9/2020,136380,CSA Men,1,"9-11,11-5,11-9,11-9",Princeton University,Columbia University,25336,25321,2/9/2020,1,136380
Columbia University,Princeton University,7,2,"Hall, Callan M","Becker, Cole ",2/9/2020,136380,CSA Men,2,"11-9,11-6,12-10",Columbia University,Princeton University,25336,25321,2/9/2020,2,136380
Columbia University,Princeton University,7,2,"Mann, Robin Singh ","Raghavan, Adhitya ",2/9/2020,136380,CSA Men,3,"9-11,11-7,11-6,9-11,11-5",Columbia University,Princeton University,25336,25321,2/9/2020,3,136380
Columbia University,Princeton University,7,2,"Morgan, Gabriel ","Kapur, Krish ",2/9/2020,136380,CSA Men,4,"11-4,10-12,11-8,2-11,13-11",Princeton University,Columbia University,25336,25321,2/9/2020,4,136380
Columbia University,Princeton University,7,2,"Shah, Chaitanya ","Joyce, Duncan ",2/9/2020,136380,CSA Men,5,"11-7,11-9,9-11,11-5",Columbia University,Princeton University,25336,25321,2/9/2020,5,136380
Columbia University,Princeton University,7,2,"Ghaeli, Justin ","Ezratty, William ",2/9/2020,136380,CSA Men,6,"13-11,6-11,11-8,11-2",Columbia University,Princeton University,25336,25321,2/9/2020,6,136380
Columbia University,Princeton University,7,2,"Sehrawat, Rahul ","Cheng, Hao-Chen ",2/9/2020,136380,CSA Men,7,"11-6,11-9,11-9",Columbia University,Princeton University,25336,25321,2/9/2020,7,136380
Columbia University,Princeton University,7,2,"Kankariya, Aditya ","Cho, Alastair S",2/9/2020,136380,CSA Men,8,"11-9,13-11,11-9",Columbia University,Princeton University,25336,25321,2/9/2020,8,136380
Columbia University,Princeton University,7,2,"Camiener, Hugh ","Parkhurst, Henry C.",2/9/2020,136380,CSA Men,9,"2-11,11-4,15-13,11-9",Columbia University,Princeton University,25336,25321,2/9/2020,9,136380
Columbia University,Princeton University,7,2,"Engstrom, Alexander ","Jung, Andrew ",2/9/2020,136380,CSA Men,10,"11-8,11-1,9-11,11-8",Princeton University,Columbia University,25336,25321,2/9/2020,10,136380
Yale University,Harvard University,0,9,"Crouin, Victor ","Lovejoy, Spencer W.",2/9/2020,136407,CSA Men,1,"9-11,11-7,11-9,11-3",Harvard University,Yale University,25325,25324,2/9/2020,1,136407
Yale University,Harvard University,0,9,"Tarek, Marwan ","Gill, Harrison ",2/9/2020,136407,CSA Men,2,"11-3,11-6,11-2",Harvard University,Yale University,25325,25324,2/9/2020,2,136407
Yale University,Harvard University,0,9,"Abouaish, Saadeldin ","Yee Xian, Siow ",2/9/2020,136407,CSA Men,3,"11-8,6-11,11-8,7-3",Harvard University,Yale University,25325,25324,2/9/2020,3,136407
Yale University,Harvard University,0,9,"Scherl, Samuel ","McCafferty, Calvin ",2/9/2020,136407,CSA Men,4,"11-8,11-8,11-3",Harvard University,Yale University,25325,25324,2/9/2020,4,136407
Yale University,Harvard University,0,9,"Brownell, Timmy ","Kim, Eric ",2/9/2020,136407,CSA Men,5,"11-4,11-9,13-11",Harvard University,Yale University,25325,25324,2/9/2020,5,136407
Yale University,Harvard University,0,9,"Crowne, George ","Burde, Jed ",2/9/2020,136407,CSA Men,6,"11-5,11-7,11-7",Harvard University,Yale University,25325,25324,2/9/2020,6,136407
Yale University,Harvard University,0,9,"Corcoran, Adam ","Carney, Tyler M.",2/9/2020,136407,CSA Men,7,"11-2,11-3,11-6",Harvard University,Yale University,25325,25324,2/9/2020,7,136407
Yale University,Harvard University,0,9,"Menon, Ayush ","Rhee, Jacob ",2/9/2020,136407,CSA Men,8,"11-5,11-2,11-4",Harvard University,Yale University,25325,25324,2/9/2020,8,136407
Yale University,Harvard University,0,9,"Rotzoll, Liam ","Chu, Janson ",2/9/2020,136407,CSA Men,9,"7-11,12-10,11-2,11-2",Harvard University,Yale University,25325,25324,2/9/2020,9,136407
Yale University,Harvard University,0,9,"Ong, John Finley ","Feeley, Patrick F.",2/9/2020,136407,CSA Men,10,"7-11,11-7,11-7,11-7",Harvard University,Yale University,25325,25324,2/9/2020,10,136407
Hobart College,Bard College,8,1,"Udy, Quinn ","Webb, Theodore ",2/9/2020,137605,CSA Men,1,"12-10,11-5,11-6",Hobart College,Bard College,25352,25354,2/9/2020,1,137605
Hobart College,Bard College,8,1,"Dalle Molle, Giacomo ","Ak, Artun ",2/9/2020,137605,CSA Men,2,"11-9,11-4,11-6",Hobart College,Bard College,25352,25354,2/9/2020,2,137605
Hobart College,Bard College,8,1,"Abdelhafez, Mohamed ","Gichan, Noah ",2/9/2020,137605,CSA Men,3,"11-5,11-3,11-7",Hobart College,Bard College,25352,25354,2/9/2020,3,137605
Hobart College,Bard College,8,1,"Mazzarelli, James S.","Graham, Martin ",2/9/2020,137605,CSA Men,4,"11-4,11-4,11-4",Hobart College,Bard College,25352,25354,2/9/2020,4,137605
Hobart College,Bard College,8,1,"Temoyan, Cameron D","Roscoe, Lukas ",2/9/2020,137605,CSA Men,5,"11-6,11-4,12-10",Hobart College,Bard College,25352,25354,2/9/2020,5,137605
Hobart College,Bard College,8,1,"Molina, Eric ","Wall, Devon ",2/9/2020,137605,CSA Men,6,"11-3,16-14,11-8",Hobart College,Bard College,25352,25354,2/9/2020,6,137605
Hobart College,Bard College,8,1,"Davis, Quran ","Richards, John Michael ",2/9/2020,137605,CSA Men,7,"11-8,11-1,11-5",Hobart College,Bard College,25352,25354,2/9/2020,7,137605
Hobart College,Bard College,8,1,"Luscher, Alex ","Beall, Charlie ",2/9/2020,137605,CSA Men,8,"8-11,11-5",Bard College,Hobart College,25352,25354,2/9/2020,8,137605
Hobart College,Bard College,8,1,"Wan, Jeffrey ","Andary, Layl ",2/9/2020,137605,CSA Men,9,"11-6,6-11,11-9,6-11,11-9",Hobart College,Bard College,25352,25354,2/9/2020,9,137605
Hobart College,Bard College,8,1,"Jukic, Marko ",unknown2,2/9/2020,137605,CSA Men,10,"0-11,0-11,0-11",Bard College,Hobart College,25352,25354,2/9/2020,10,137605
Hobart College,"Rochester, University of",0,9,"Toth, Matthew ","Udy, Quinn ",2/9/2020,137606,CSA Men,1,"11-7,11-7,11-5","Rochester, University of",Hobart College,25352,25326,2/9/2020,1,137606
Hobart College,"Rochester, University of",0,9,"Lasheen, Abdelrahman ","Dalle Molle, Giacomo ",2/9/2020,137606,CSA Men,2,"11-6,11-7,11-8","Rochester, University of",Hobart College,25352,25326,2/9/2020,2,137606
Hobart College,"Rochester, University of",0,9,"Segundo Corona, Cesar ","Abdelhafez, Mohamed ",2/9/2020,137606,CSA Men,3,"11-4,11-5","Rochester, University of",Hobart College,25352,25326,2/9/2020,3,137606
Hobart College,"Rochester, University of",0,9,"Sim Wei Jie, Marcus ","Mazzarelli, James S.",2/9/2020,137606,CSA Men,4,"11-5,11-1,11-5","Rochester, University of",Hobart College,25352,25326,2/9/2020,4,137606
