HomeTeam,VisitingTeam,Home_Matches_Wo,Visitor_Matches_won,winner,loser,matchdate,scorecrdid,descr,positionplayed,score,winnersTeamName,losersTeamName,hteamid,vteamid,MatchdateOrderBy,PositionOrderBy,ScoreCardIDOrderBy
Haverford College,Bucknell University,6,3,"Smith, Maisie ","Yeager, Hannah ",2/8/2020,135179,CSA Women,6,"11-7,11-0,11-2",Haverford College,Bucknell University,25424,25452,2/8/2020,6,135179
Haverford College,Bucknell University,6,3,"Jackson, Sophie ","Hoffberger, Charlotte ",2/8/2020,135179,CSA Women,7,"11-6,11-2,11-5",Haverford College,Bucknell University,25424,25452,2/8/2020,7,135179
Haverford College,Bucknell University,6,3,"Wangmo, Urgyen ","Insley, Caroline ",2/8/2020,135179,CSA Women,8,"11-5,11-6,11-4",Haverford College,Bucknell University,25424,25452,2/8/2020,8,135179
Haverford College,Bucknell University,6,3,"Smith, Caroline ","Tyler, Emily ",2/8/2020,135179,CSA Women,9,"11-5,12-10,11-4",Haverford College,Bucknell University,25424,25452,2/8/2020,9,135179
Haverford College,Bucknell University,6,3,"Adler, Hannah ","Jinno, Emma ",2/8/2020,135179,CSA Women,10,"11-5,11-6,11-7",Haverford College,Bucknell University,25424,25452,2/8/2020,10,135179
William Smith College,St. Lawrence University,6,3,"Marquez, Marcela ","Koivumaki, Sanna ",2/8/2020,137614,CSA Women,1,"11-9,11-8,11-5",William Smith College,St. Lawrence University,25429,25430,2/8/2020,1,137614
William Smith College,St. Lawrence University,6,3,"Fraser, Gabrielle ","Kelley, Makyla ",2/8/2020,137614,CSA Women,2,"11-2,11-7,11-6",William Smith College,St. Lawrence University,25429,25430,2/8/2020,2,137614
William Smith College,St. Lawrence University,6,3,"Pacheco, Joana E.","Leiva, Katherine ",2/8/2020,137614,CSA Women,3,"11-8,11-7,11-6",William Smith College,St. Lawrence University,25429,25430,2/8/2020,3,137614
William Smith College,St. Lawrence University,6,3,"Ramsey, Starnisha ","Wachter, Molly K.",2/8/2020,137614,CSA Women,4,"11-7,11-6,11-6",St. Lawrence University,William Smith College,25429,25430,2/8/2020,4,137614
William Smith College,St. Lawrence University,6,3,"Zuniga, Xitlali ","Ballo, Djeneba ",2/8/2020,137614,CSA Women,5,"11-8,11-2,11-6",St. Lawrence University,William Smith College,25429,25430,2/8/2020,5,137614
William Smith College,St. Lawrence University,6,3,"Welker, Natalia ","Ahrens, Gabrielle E",2/8/2020,137614,CSA Women,6,"11-8,11-8,6-11,11-7",William Smith College,St. Lawrence University,25429,25430,2/8/2020,6,137614
William Smith College,St. Lawrence University,6,3,"Limas, Alexandra ","Griffis, Erin ",2/8/2020,137614,CSA Women,7,"2-11,11-8,11-5,11-7",St. Lawrence University,William Smith College,25429,25430,2/8/2020,7,137614
William Smith College,St. Lawrence University,6,3,"Dreishpoon, Maia ","Whipple, Lindsay ",2/8/2020,137614,CSA Women,8,"11-0,12-10,8-11,11-9",William Smith College,St. Lawrence University,25429,25430,2/8/2020,8,137614
William Smith College,St. Lawrence University,6,3,"Lazaro, Karina ","Sambrook, Samantha ",2/8/2020,137614,CSA Women,9,"11-8,11-7,11-1",William Smith College,St. Lawrence University,25429,25430,2/8/2020,9,137614
William Smith College,St. Lawrence University,6,3,"Vietor, Gretchen ","Arellano, Arelis ",2/8/2020,137614,CSA Women,10,"14-12,11-9,11-4",William Smith College,St. Lawrence University,25429,25430,2/8/2020,10,137614
Vassar College,Bard College,9,0,"Coss, Claire D.","Jaramillo, Pam ",2/8/2020,138290,CSA Women,1,"11-2,11-4,11-4",Vassar College,Bard College,25417,25462,2/8/2020,1,138290
Vassar College,Bard College,9,0,"Nemphos, Sydney M.","Bahl, Riti ",2/8/2020,138290,CSA Women,2,"11-5,11-7,11-2",Vassar College,Bard College,25417,25462,2/8/2020,2,138290
Vassar College,Bard College,9,0,"Pihlstrom, Nicole ","Shippey, Cerina Z",2/8/2020,138290,CSA Women,3,"7-11,11-5,11-3,11-4",Vassar College,Bard College,25417,25462,2/8/2020,3,138290
Vassar College,Bard College,9,0,"Henderson, Samantha ","Russell, Nadia ",2/8/2020,138290,CSA Women,4,"11-5,11-7,11-1",Vassar College,Bard College,25417,25462,2/8/2020,4,138290
Vassar College,Bard College,9,0,"Watson, Amanda ","Lerman, Jackie ",2/8/2020,138290,CSA Women,5,"11-6,11-1,11-6",Vassar College,Bard College,25417,25462,2/8/2020,5,138290
Vassar College,Bard College,9,0,"Elias, Alexa L.","Yost, Marlaina ",2/8/2020,138290,CSA Women,6,"5-11,11-4,11-2,9-11,11-5",Vassar College,Bard College,25417,25462,2/8/2020,6,138290
Vassar College,Bard College,9,0,"Berkson, Odie ","Chen, Siren ",2/8/2020,138290,CSA Women,7,"11-1,11-3,11-1",Vassar College,Bard College,25417,25462,2/8/2020,7,138290
Vassar College,Bard College,9,0,"Bisbee, Lucie ","Orr, Cameron ",2/8/2020,138290,CSA Women,8,"11-4,11-6,11-5",Vassar College,Bard College,25417,25462,2/8/2020,8,138290
Vassar College,Bard College,9,0,"Lewis, Caitlin ",unknown2,2/8/2020,138290,CSA Women,9,"11-0,11-0,11-0",Vassar College,Bard College,25417,25462,2/8/2020,9,138290
Vassar College,Bard College,9,0,unknown1,unknown2,2/8/2020,138290,CSA Women,10,"11-0,11-0,11-0",Vassar College,Bard College,25417,25462,2/8/2020,10,138290
William Smith College,Vassar College,9,0,"Marquez, Marcela ","Coss, Claire D.",2/8/2020,138291,CSA Women,1,"11-2,11-1,11-4",William Smith College,Vassar College,25429,25417,2/8/2020,1,138291
William Smith College,Vassar College,9,0,"Fraser, Gabrielle ","Nemphos, Sydney M.",2/8/2020,138291,CSA Women,2,"11-2,11-6,11-4",William Smith College,Vassar College,25429,25417,2/8/2020,2,138291
William Smith College,Vassar College,9,0,"Wachter, Molly K.","Pihlstrom, Nicole ",2/8/2020,138291,CSA Women,3,"11-5,11-6,11-4",William Smith College,Vassar College,25429,25417,2/8/2020,3,138291
William Smith College,Vassar College,9,0,"Ballo, Djeneba ","Henderson, Samantha ",2/8/2020,138291,CSA Women,4,"11-5,11-5,11-6",William Smith College,Vassar College,25429,25417,2/8/2020,4,138291
William Smith College,Vassar College,9,0,"Griffis, Erin ","Watson, Amanda ",2/8/2020,138291,CSA Women,5,"11-9,9-11,11-5,11-3",William Smith College,Vassar College,25429,25417,2/8/2020,5,138291
William Smith College,Vassar College,9,0,"Dreishpoon, Maia ","Elias, Alexa L.",2/8/2020,138291,CSA Women,6,"11-5,11-8,11-1",William Smith College,Vassar College,25429,25417,2/8/2020,6,138291
William Smith College,Vassar College,9,0,"Lazaro, Karina ","Berkson, Odie ",2/8/2020,138291,CSA Women,7,"11-5,11-7,11-6",William Smith College,Vassar College,25429,25417,2/8/2020,7,138291
William Smith College,Vassar College,9,0,"Vietor, Gretchen ","Bisbee, Lucie ",2/8/2020,138291,CSA Women,8,"11-5,11-3,11-1",William Smith College,Vassar College,25429,25417,2/8/2020,8,138291
William Smith College,Vassar College,9,0,"Bah, Aye ","Lewis, Caitlin ",2/8/2020,138291,CSA Women,9,"11-3,11-6,11-6",William Smith College,Vassar College,25429,25417,2/8/2020,9,138291
William Smith College,Vassar College,9,0,unknown1,unknown2,2/8/2020,138291,CSA Women,10,"11-0,11-0,11-0",William Smith College,Vassar College,25429,25417,2/8/2020,10,138291
Boston University,Wellesley College,4,5,"Puertas, Sophia ","Essig, Normandie ",2/8/2020,138301,CSA Women,1,"11-6,11-9,11-8",Wellesley College,Boston University,25461,25420,2/8/2020,1,138301
Boston University,Wellesley College,4,5,"Mankoff, Jill M.","Zhao, Rose ",2/8/2020,138301,CSA Women,2,"11-8,11-5,11-8",Wellesley College,Boston University,25461,25420,2/8/2020,2,138301
Boston University,Wellesley College,4,5,"Coe, Eunbie ","Valcourt, Arabella ",2/8/2020,138301,CSA Women,3,"11-8,11-3,11-5",Wellesley College,Boston University,25461,25420,2/8/2020,3,138301
Boston University,Wellesley College,4,5,"Cai, Jacquelyn ","Loring, Jackie ",2/8/2020,138301,CSA Women,4,"12-10,4-11,10-12,11-7,11-7",Wellesley College,Boston University,25461,25420,2/8/2020,4,138301
Boston University,Wellesley College,4,5,"Yang, Cathy ","Patnana, Meghana ",2/8/2020,138301,CSA Women,5,"11-4,11-9,4-11,6-11,11-7",Wellesley College,Boston University,25461,25420,2/8/2020,5,138301
Boston University,Wellesley College,4,5,"Kuntz, Gaby ","Wancewicz, Lily ",2/8/2020,138301,CSA Women,6,"11-9,11-9,11-3",Boston University,Wellesley College,25461,25420,2/8/2020,6,138301
Boston University,Wellesley College,4,5,"Lara, Victoria ","Rubio, Sofia ",2/8/2020,138301,CSA Women,7,"11-5,12-10,11-2",Boston University,Wellesley College,25461,25420,2/8/2020,7,138301
Boston University,Wellesley College,4,5,"Aiache Reynaud, Elan ","Sun, Willa ",2/8/2020,138301,CSA Women,8,"11-0,11-1,11-4",Boston University,Wellesley College,25461,25420,2/8/2020,8,138301
Boston University,Wellesley College,4,5,unknown1,"Park, Christina ",2/8/2020,138301,CSA Women,9,"11-6,11-3,11-3",Boston University,Wellesley College,25461,25420,2/8/2020,9,138301
Boston University,Wellesley College,4,5,"Garton, Chloe ","Aralikar, Anjali ",2/8/2020,138301,CSA Women,10,"11-4,9-11,11-3,11-9",Boston University,Wellesley College,25461,25420,2/8/2020,10,138301
Northeastern University,Colgate University,9,0,"Manziaris, Linda E.","Hong, Audrey ",2/8/2020,141293,CSA Women,1,"11-0,11-0,11-0",Northeastern University,Colgate University,25425,25432,2/8/2020,1,141293
Northeastern University,Colgate University,9,0,"Gribbel, Sabrina ","Johnson, Cristina ",2/8/2020,141293,CSA Women,2,"11-5,11-3,11-9",Northeastern University,Colgate University,25425,25432,2/8/2020,2,141293
Northeastern University,Colgate University,9,0,"Markgraf, Maggie ",unknown2,2/8/2020,141293,CSA Women,3,"11-3,11-9,11-4",Northeastern University,Colgate University,25425,25432,2/8/2020,3,141293
Northeastern University,Colgate University,9,0,"Quarrier, Isabelle H","Hirsch, Miranda ",2/8/2020,141293,CSA Women,4,"11-8,11-3,11-3",Northeastern University,Colgate University,25425,25432,2/8/2020,4,141293
Northeastern University,Colgate University,9,0,"Langlois, Sophie ","Carey, Charlotte G.",2/8/2020,141293,CSA Women,5,"11-9,11-4,11-7",Northeastern University,Colgate University,25425,25432,2/8/2020,5,141293
Northeastern University,Colgate University,9,0,"Montas, Belkis ","Woloson, Crinny ",2/8/2020,141293,CSA Women,6,"11-6,11-6,11-6",Northeastern University,Colgate University,25425,25432,2/8/2020,6,141293
Northeastern University,Colgate University,9,0,"Ho, Ny ",unknown2,2/8/2020,141293,CSA Women,7,"11-3,11-3,11-6",Northeastern University,Colgate University,25425,25432,2/8/2020,7,141293
Northeastern University,Colgate University,9,0,"Swope, Leah D.","Gerstein, Samantha ",2/8/2020,141293,CSA Women,8,"11-6,11-3,8-11,11-2",Northeastern University,Colgate University,25425,25432,2/8/2020,8,141293
Northeastern University,Colgate University,9,0,"Jin, Jennifer ",unknown2,2/8/2020,141293,CSA Women,9,"11-2,11-1,11-2",Northeastern University,Colgate University,25425,25432,2/8/2020,9,141293
Northeastern University,Colgate University,9,0,"Anderson, Bentley H","Bowers, Gretchen ",2/8/2020,141293,CSA Women,10,"11-0,11-0,11-0",Northeastern University,Colgate University,25425,25432,2/8/2020,10,141293
Boston College,Colgate University,8,1,"Stevenson, Samantha S.","Hong, Audrey ",2/8/2020,143661,CSA Women,1,"11-2,11-7,12-10",Boston College,Colgate University,25447,25432,2/8/2020,1,143661
Boston College,Colgate University,8,1,"Didizian, Sabrina ","Johnson, Cristina ",2/8/2020,143661,CSA Women,2,"11-6,12-10,11-2",Boston College,Colgate University,25447,25432,2/8/2020,2,143661
Boston College,Colgate University,8,1,"Setteducate, Kate A",unknown2,2/8/2020,143661,CSA Women,3,"11-5,11-4,11-5",Boston College,Colgate University,25447,25432,2/8/2020,3,143661
Boston College,Colgate University,8,1,"Kacha, Caroline ","Hirsch, Miranda ",2/8/2020,143661,CSA Women,4,"11-3,11-0,11-4",Boston College,Colgate University,25447,25432,2/8/2020,4,143661
Boston College,Colgate University,8,1,"Setteducate, Alexa M","Carey, Charlotte G.",2/8/2020,143661,CSA Women,5,"11-4,11-4,11-7",Boston College,Colgate University,25447,25432,2/8/2020,5,143661
Boston College,Colgate University,8,1,"Arturi, Abigail K.","Woloson, Crinny ",2/8/2020,143661,CSA Women,6,"11-2,11-4,6-11,11-1",Boston College,Colgate University,25447,25432,2/8/2020,6,143661
Boston College,Colgate University,8,1,"Didizian, Christiana ",unknown2,2/8/2020,143661,CSA Women,7,"11-5,11-9,11-8",Boston College,Colgate University,25447,25432,2/8/2020,7,143661
Boston College,Colgate University,8,1,"Gerstein, Samantha ","Kozikowski, Kendall ",2/8/2020,143661,CSA Women,8,"11-9,12-10,8-11,9-11,11-9",Colgate University,Boston College,25447,25432,2/8/2020,8,143661
Boston College,Colgate University,8,1,"Wortsman, Claire ",unknown2,2/8/2020,143661,CSA Women,9,"11-1,11-5,11-1",Boston College,Colgate University,25447,25432,2/8/2020,9,143661
Boston College,Colgate University,8,1,unknown1,unknown2,2/8/2020,143661,CSA Women,10,"11-0,11-0,11-0",Boston College,Colgate University,25447,25432,2/8/2020,10,143661
Bucknell University,Denison University,8,1,"Hopkins, Ellie ","Ogden, Coco ",2/8/2020,144621,CSA Women,1,"11-5,11-7,9-11,11-5",Bucknell University,Denison University,25452,25457,2/8/2020,1,144621
Bucknell University,Denison University,8,1,"Hartman, Sophia ","Cruickshank, Lindsey ",2/8/2020,144621,CSA Women,2,"11-8,11-7,9-11,14-12",Bucknell University,Denison University,25452,25457,2/8/2020,2,144621
Bucknell University,Denison University,8,1,"Snover, Maeve ","Stanchina, Natalie ",2/8/2020,144621,CSA Women,3,"11-1,11-2,11-3",Bucknell University,Denison University,25452,25457,2/8/2020,3,144621
Bucknell University,Denison University,8,1,"Featherston, Caroline ","Duffy, Paige ",2/8/2020,144621,CSA Women,4,"11-7,11-5,11-13,11-3",Bucknell University,Denison University,25452,25457,2/8/2020,4,144621
Bucknell University,Denison University,8,1,"Fakharzadeh, Caroline ","Sigg, Chloe ",2/8/2020,144621,CSA Women,5,"9-11,11-8,11-13,11-5,12-10",Bucknell University,Denison University,25452,25457,2/8/2020,5,144621
Bucknell University,Denison University,8,1,"Kaufman, Maddie Kate ","Yeager, Hannah ",2/8/2020,144621,CSA Women,6,"11-5,11-9,11-6",Denison University,Bucknell University,25452,25457,2/8/2020,6,144621
Bucknell University,Denison University,8,1,"Hoffberger, Charlotte ","Pearce, Zoe E.",2/8/2020,144621,CSA Women,7,"11-7,12-10,11-8",Bucknell University,Denison University,25452,25457,2/8/2020,7,144621
Bucknell University,Denison University,8,1,"Insley, Caroline ","Spire, Sarah ",2/8/2020,144621,CSA Women,8,"11-2,11-6,11-5",Bucknell University,Denison University,25452,25457,2/8/2020,8,144621
Bucknell University,Denison University,8,1,"Tyler, Emily ","Lotane, Katie ",2/8/2020,144621,CSA Women,9,"11-4,9-11,9-11,11-4,11-6",Bucknell University,Denison University,25452,25457,2/8/2020,9,144621
Bucknell University,Denison University,8,1,unknown1,unknown2,2/8/2020,144621,CSA Women,10,"11-0,11-0,11-0",Bucknell University,Denison University,25452,25457,2/8/2020,10,144621
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Manziaris, Linda E.","Deshmukh, Anshulika ",2/8/2020,147393,CSA Women,1,"11-3,11-4,11-3",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,1,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Gribbel, Sabrina ","von Stade, Reade ",2/8/2020,147393,CSA Women,2,"11-4,11-6,11-2",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,2,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Markgraf, Maggie ","Jarrett, Mason ",2/8/2020,147393,CSA Women,3,"11-7,11-7,11-3",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,3,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Quarrier, Isabelle H","Martinez-Guzman, Amelia ",2/8/2020,147393,CSA Women,4,"11-4,11-3,11-2",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,4,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Langlois, Sophie ","Daniel, Blake ",2/8/2020,147393,CSA Women,5,"11-0,11-1,11-4",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,5,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Montas, Belkis ","Neijna, Zoe ",2/8/2020,147393,CSA Women,6,"11-1,11-2,11-3",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,6,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Ho, Ny ","Ryu, Catherine ",2/8/2020,147393,CSA Women,7,"11-4,11-6,11-1",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,7,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,2/8/2020,147393,CSA Women,8,"11-0,11-0,11-0",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,8,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,unknown1,unknown2,2/8/2020,147393,CSA Women,9,"11-0,11-0,11-0",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,9,147393
Northeastern University,"North Carolina-Chapel Hill, University of",9,0,"Jin, Jennifer ","Deshmukh, Anshulika ",2/8/2020,147393,CSA Women,10,"11-0,11-0,11-0",Northeastern University,"North Carolina-Chapel Hill, University of",25425,25458,2/8/2020,10,147393
Stanford University,"California-Berkeley, University of",9,0,"Neave, Caroline Q.","Sekariyongo, Djulia ",2/8/2020,150316,CSA Women,1,"11-2,11-5,11-2",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,1,150316
Stanford University,"California-Berkeley, University of",9,0,"Ong, Cassandra ","Fitzgerald, Kendall ",2/8/2020,150316,CSA Women,2,"11-2,11-4,11-3",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,2,150316
Stanford University,"California-Berkeley, University of",9,0,"Chemtob, Chloe M.","Kang, Kaitlyn ",2/8/2020,150316,CSA Women,3,"11-3,11-7,11-5",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,3,150316
Stanford University,"California-Berkeley, University of",9,0,"gillette, julia ","Stotts, Claire ",2/8/2020,150316,CSA Women,4,"11-7,11-6,11-7",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,4,150316
Stanford University,"California-Berkeley, University of",9,0,"Gondi, Amita ","Wang, Fiona ",2/8/2020,150316,CSA Women,5,"11-4,11-3,11-5",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,5,150316
Stanford University,"California-Berkeley, University of",9,0,"Love, Juliette E","Jordan, Felicia ",2/8/2020,150316,CSA Women,6,"11-5,11-3,11-5",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,6,150316
Stanford University,"California-Berkeley, University of",9,0,"Moadel, Samantha ","Wang, Fiona ",2/8/2020,150316,CSA Women,7,"11-5,11-3,11-4",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,7,150316
Stanford University,"California-Berkeley, University of",9,0,"Aube, Haley C.",unknown2,2/8/2020,150316,CSA Women,8,"11-2,11-1,11-2",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,8,150316
Stanford University,"California-Berkeley, University of",9,0,"Lee, Sun Woo ",unknown2,2/8/2020,150316,CSA Women,9,"11-3,11-5,11-3",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,9,150316
Stanford University,"California-Berkeley, University of",9,0,unknown1,unknown2,2/8/2020,150316,CSA Women,10,"11-0,11-0,11-0",Stanford University,"California-Berkeley, University of",25428,25448,2/8/2020,10,150316
George Washington University,"Virginia, University of",2,7,"Foo Yuk Han, Zoe ","Jinks, Emma ",2/8/2020,150367,CSA Women,1,"3-11,11-13,11-3,11-7,11-9",George Washington University,"Virginia, University of",25431,25442,2/8/2020,1,150367
George Washington University,"Virginia, University of",2,7,"Elmandouh, Engy M.","Moya-Lopez, Maria ",2/8/2020,150367,CSA Women,2,"6-11,11-6,9-11,11-4,11-8",George Washington University,"Virginia, University of",25431,25442,2/8/2020,2,150367
George Washington University,"Virginia, University of",2,7,"Haywood, Amanda D.","Tryon, Emma ",2/8/2020,150367,CSA Women,3,"7-11,11-7,11-7,11-7","Virginia, University of",George Washington University,25431,25442,2/8/2020,3,150367
George Washington University,"Virginia, University of",2,7,"Maxwell, Sydney ","Pang, Nikki ",2/8/2020,150367,CSA Women,4,"11-4,11-9,11-7","Virginia, University of",George Washington University,25431,25442,2/8/2020,4,150367
George Washington University,"Virginia, University of",2,7,"Woodworth, Emily C.","Nazir, Zuha ",2/8/2020,150367,CSA Women,5,"9-11,11-8,11-7,11-0","Virginia, University of",George Washington University,25431,25442,2/8/2020,5,150367
George Washington University,"Virginia, University of",2,7,"Thompson, Julia W","Vedikammeyamai, Arunachlam ",2/8/2020,150367,CSA Women,6,"9-11,10-12,13-11,11-8,11-7","Virginia, University of",George Washington University,25431,25442,2/8/2020,6,150367
George Washington University,"Virginia, University of",2,7,"Curran, Julia A","Moscovici, Anna ",2/8/2020,150367,CSA Women,7,"11-1,11-2,11-6","Virginia, University of",George Washington University,25431,25442,2/8/2020,7,150367
George Washington University,"Virginia, University of",2,7,"Seymour, Grace ","Foley, Claire ",2/8/2020,150367,CSA Women,8,"11-2,11-3,11-3","Virginia, University of",George Washington University,25431,25442,2/8/2020,8,150367
George Washington University,"Virginia, University of",2,7,"Arya, Tara ","Stevenson, Grace ",2/8/2020,150367,CSA Women,9,"11-2,11-1,11-1","Virginia, University of",George Washington University,25431,25442,2/8/2020,9,150367
George Washington University,"Virginia, University of",2,7,unknown1,unknown2,2/8/2020,150367,CSA Women,10,"11-0,11-0,11-0",George Washington University,"Virginia, University of",25431,25442,2/8/2020,10,150367
Dickinson College,"Virginia, University of",0,8,"Jinks, Emma ","Nimoityn, Eloise F.",2/8/2020,150370,CSA Women,1,"11-3,11-5,11-2","Virginia, University of",Dickinson College,25459,25442,2/8/2020,1,150370
Dickinson College,"Virginia, University of",0,8,"Maxwell, Sydney ","Sobhy, Aya ",2/8/2020,150370,CSA Women,2,"11-1,11-4,11-4","Virginia, University of",Dickinson College,25459,25442,2/8/2020,2,150370
Dickinson College,"Virginia, University of",0,8,"Woodworth, Emily C.","Loupassi, Doxey ",2/8/2020,150370,CSA Women,3,"11-1,11-3,11-1","Virginia, University of",Dickinson College,25459,25442,2/8/2020,3,150370
Dickinson College,"Virginia, University of",0,8,"Curran, Julia A","Edghill, Jaime-Leigh ",2/8/2020,150370,CSA Women,4,"11-2,11-5,11-7","Virginia, University of",Dickinson College,25459,25442,2/8/2020,4,150370
Dickinson College,"Virginia, University of",0,8,"Doss, Sarah R.","O'Brien, Rachel ",2/8/2020,150370,CSA Women,5,"11-2,11-3,11-6",Dickinson College,"Virginia, University of",25459,25442,2/8/2020,5,150370
Dickinson College,"Virginia, University of",0,8,"Arya, Tara ","Nolan, Catherine ",2/8/2020,150370,CSA Women,6,"11-7,11-7,11-7","Virginia, University of",Dickinson College,25459,25442,2/8/2020,6,150370
Dickinson College,"Virginia, University of",0,8,"Carroll, Eleanor ","Wojtczak, Sarah ",2/8/2020,150370,CSA Women,7,"11-2,11-1,11-3","Virginia, University of",Dickinson College,25459,25442,2/8/2020,7,150370
Dickinson College,"Virginia, University of",0,8,"De Almeida, Giovanna ","Young, Katelynn ",2/8/2020,150370,CSA Women,8,"11-4,11-1,11-0","Virginia, University of",Dickinson College,25459,25442,2/8/2020,8,150370
Dickinson College,"Virginia, University of",0,8,unknown1,unknown2,2/8/2020,150370,CSA Women,9,"11-0,11-0,11-0",Dickinson College,"Virginia, University of",25459,25442,2/8/2020,9,150370
Dickinson College,"Virginia, University of",0,8,unknown1,unknown2,2/8/2020,150370,CSA Women,10,"11-0,11-0,11-0",Dickinson College,"Virginia, University of",25459,25442,2/8/2020,10,150370
Franklin and Marshall College,Drexel University,0,9,"Bushma, Alina ","Berling, Audrey C",2/8/2020,150371,CSA Women,1,"11-8,11-7,11-7",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,1,150371
Franklin and Marshall College,Drexel University,0,9,"Blatt, Hannah ","Knapp, Emily ",2/8/2020,150371,CSA Women,2,"11-2,11-1,11-1",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,2,150371
Franklin and Marshall College,Drexel University,0,9,"Hughes, Anna ","Bartos, Emily S.",2/8/2020,150371,CSA Women,3,"11-7,11-7,11-4",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,3,150371
Franklin and Marshall College,Drexel University,0,9,"richards, Ciara ","Galambos, Katherine C.",2/8/2020,150371,CSA Women,4,"11-4,11-1,11-7",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,4,150371
Franklin and Marshall College,Drexel University,0,9,"Prokes, Ona ","Sankaran, Samira ",2/8/2020,150371,CSA Women,5,"11-1,11-2,11-2",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,5,150371
Franklin and Marshall College,Drexel University,0,9,"Herring, Brooke ","Quayle, Zoe A.",2/8/2020,150371,CSA Women,6,"11-4,11-8,11-5",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,6,150371
Franklin and Marshall College,Drexel University,0,9,"Ryan, Stephanie ","Smith, Grace H.",2/8/2020,150371,CSA Women,7,"11-2,11-1,11-1",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,7,150371
Franklin and Marshall College,Drexel University,0,9,"MacGillivray, Emma ","Rubenstein, Adina ",2/8/2020,150371,CSA Women,8,"11-0,11-1,11-2",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,8,150371
Franklin and Marshall College,Drexel University,0,9,"Specter, Hatti ","Dianastasis, Paisley ",2/8/2020,150371,CSA Women,9,"11-1,11-1,11-1",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,9,150371
Franklin and Marshall College,Drexel University,0,9,"Low, Rebecca ","Fairbanks, Mimi ",2/8/2020,150371,CSA Women,10,"11-3,11-1,11-2",Drexel University,Franklin and Marshall College,25422,25445,2/8/2020,10,150371
Bates College,Middlebury College,2,7,"Polgar, Luca ","Dowling, Ideal ",2/8/2020,150544,CSA Women,1,"11-2,11-4,11-4",Bates College,Middlebury College,25411,25439,2/8/2020,1,150544
Bates College,Middlebury College,2,7,"Schaus, Virginia L.","Parker-Schmidt, Erika Maria ",2/8/2020,150544,CSA Women,2,"13-15,11-3,11-9,11-1",Middlebury College,Bates College,25411,25439,2/8/2020,2,150544
Bates College,Middlebury College,2,7,"Davis, Gwen A","Manternach, Katherine A.",2/8/2020,150544,CSA Women,3,"2-11,11-7,11-8,11-9",Middlebury College,Bates College,25411,25439,2/8/2020,3,150544
Bates College,Middlebury College,2,7,"O'Brien, Maeve L","Madden, Natalie L",2/8/2020,150544,CSA Women,4,"11-3,7-11,11-6,11-7",Bates College,Middlebury College,25411,25439,2/8/2020,4,150544
Bates College,Middlebury College,2,7,"Beinkampen, Emily B","Lungstrum, Ella ",2/8/2020,150544,CSA Women,5,"9-11,11-2,11-8,11-8",Middlebury College,Bates College,25411,25439,2/8/2020,5,150544
Bates College,Middlebury College,2,7,"Lowitt, Natasha ","Jones, Natasha E",2/8/2020,150544,CSA Women,6,"11-6,11-7,11-8",Middlebury College,Bates College,25411,25439,2/8/2020,6,150544
